source_file,count,mean,std,min,max
window1.csv,43,0.5990431981031284,0.13060540846478785,0.4858319163322449,1.1153380870819092
window2.csv,193,0.6781618897779,0.1110412600792901,0.5194804072380066,1.3111727237701416
window3.csv,66,0.7761034988092653,0.14406285499009872,0.4928906261920929,1.19610857963562
window4.csv,82,0.5988356903558825,0.12095493240634463,0.4482727944850921,1.0443512201309204
